District,Crop,Crop_Year,Season,Area ,Production,Yield,Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare)
alwar,Onion,2012,Whole Year ,8.599793065,7.473195872,0.956053859,Drip Irrigation,9945.804199,10823.73315
alwar,Onion,2013,Whole Year ,8.646870303,7.386688564,0.920040042,Sprinkler Irrigation,11867.53394,11877.06166
alwar,Onion,2014,Whole Year ,8.730080899,7.633139661,0.97837814,Drip Irrigation,9334.133898,10141.30891
alwar,Onion,2015,Whole Year ,8.542414041,7.598705279,0.9994785,Sprinkler Irrigation,15794.36488,16493.14471
alwar,Onion,2016,Whole Year ,8.540346014,7.616321545,1.004080582,Tube Well,7946.074223,7332.593882
alwar,Onion,2017,Whole Year ,5.169875812,5.318355911,0.966038668,Drip Irrigation,11808.79736,11789.90479
alwar,Onion,2018,Whole Year ,8.058202306,5.430277009,0.247234166,Drip Irrigation,9945.804199,10823.73315
alwar,Onion,2019,Whole Year ,8.034015659,7.218748283,0.983302835,Sprinkler Irrigation,11867.53394,11877.06166
bhilwara,Onion,1997,Kharif     ,5.099144221,4.781962908,0.813393799,Drip Irrigation,10039.87268,9317.809296
bhilwara,Onion,1998,Whole Year ,5.135197128,4.828029659,0.821623393,Canal Irrigation,5216.115117,5076.985744
bhilwara,Onion,1999,Whole Year ,5.318630292,5.088225432,0.868994129,Sprinkler Irrigation,13412.85396,12878.29724
bhilwara,Onion,2000,Whole Year ,4.840415752,4.553302634,0.793896341,Sprinkler Irrigation,16143.44067,15430.88403
bhilwara,Onion,2001,Whole Year ,4.83429092,4.767214138,0.871109416,Tube Well,10431.12896,10886.6638
bhilwara,Onion,2002,Whole Year ,3.987481044,4.261757755,0.894655195,Sprinkler Irrigation,9196.046017,10041.3921
bhilwara,Onion,2003,Whole Year ,4.276482945,4.266610328,0.830838343,Canal Irrigation,10221.73523,10840.69842
bhilwara,Onion,2004,Whole Year ,4.87043906,4.47059399,0.754647666,Tube Well,16516.89643,16182.34086
bhilwara,Onion,2006,Whole Year ,1.768048583,2.172255062,0.759902435,Drip Irrigation,10039.87268,9317.809296
bhilwara,Onion,2007,Whole Year ,4.168930423,4.358528051,0.886012345,Canal Irrigation,5216.115117,5076.985744
bhilwara,Onion,2008,Whole Year ,1.089667557,1.245493772,0.636003572,Sprinkler Irrigation,13412.85396,12878.29724
bhilwara,Onion,2009,Whole Year ,3.10396744,3.159211232,0.734463405,Sprinkler Irrigation,16143.44067,15430.88403
bhilwara,Onion,2010,Whole Year ,2.58783397,2.971434617,0.807140438,Tube Well,10431.12896,10886.6638
bhilwara,Onion,2011,Whole Year ,4.757403395,4.246968141,0.695646104,Sprinkler Irrigation,9196.046017,10041.3921
bhilwara,Onion,2012,Whole Year ,3.906989799,3.619660233,0.68548445,Canal Irrigation,10221.73523,10840.69842
bhilwara,Onion,2013,Whole Year ,4.309717904,4.002786054,0.723554279,Tube Well,16516.89643,16182.34086
bhilwara,Onion,2014,Whole Year ,4.564702451,4.110891091,0.695646104,Drip Irrigation,10039.87268,9317.809296
bhilwara,Onion,2015,Whole Year ,5.13960495,4.765077441,0.79645844,Canal Irrigation,5216.115117,5076.985744
bhilwara,Onion,2016,Whole Year ,4.116791529,4.141176598,0.82594256,Sprinkler Irrigation,13412.85396,12878.29724
bhilwara,Onion,2017,Whole Year ,4.032621134,4.175681384,0.857915484,Sprinkler Irrigation,16143.44067,15430.88403
bhilwara,Onion,2018,Whole Year ,3.761647827,4.101511917,0.893772062,Tube Well,10431.12896,10886.6638
bhilwara,Onion,2019,Whole Year ,3.020927259,3.211600274,0.776746257,Sprinkler Irrigation,9196.046017,10041.3921
ganganagar,Onion,1998,Whole Year ,4.298772123,5.410047414,1.085432069,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,1999,Whole Year ,4.737128018,5.697536843,1.085861161,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2000,Whole Year ,3.700698032,5.019526176,1.085861161,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2001,Whole Year ,4.605040845,4.184017387,0.713349434,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2002,Whole Year ,5.00222532,5.867589488,1.085861161,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2003,Whole Year ,3.9236566,4.698386042,1.013726649,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2004,Whole Year ,4.156168793,4.855358494,1.013726649,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2005,Whole Year ,4.402785874,4.155786111,0.757817806,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2006,Whole Year ,3.284201094,4.416161114,1.041612914,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2007,Whole Year ,3.180261969,4.3437707,1.041612914,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2008,Whole Year ,3.316435203,4.760781229,1.085861161,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2009,Whole Year ,4.193936807,5.899378782,1.132817615,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2010,Whole Year ,3.906989799,5.184726358,1.089104431,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2011,Whole Year ,1.917965227,4.819289517,0,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2012,Whole Year ,3.063363699,3.326808656,0.806342116,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2013,Whole Year ,3.657728431,3.570738672,0.736810161,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2014,Whole Year ,3.377754412,5.093195144,1.11388019,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2015,Whole Year ,4.143228495,3.858451715,0.713349434,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2016,Whole Year ,3.406970361,5.128614807,1.115143952,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2017,Whole Year ,4.061536835,5.062081664,1.060035017,Tube Well,14354.60731,13387.44388
ganganagar,Onion,2018,Whole Year ,3.700698032,5.250841295,1.109163527,Canal Irrigation,7361.595151,7776.958274
ganganagar,Onion,2019,Whole Year ,4.548057437,5.794448818,1.108668841,Tube Well,14354.60731,13387.44388
hanumangarh,Onion,1997,Kharif     ,4.459984893,4.082321292,0.713349434,Tube Well,12835.02601,13622.75801
hanumangarh,Onion,1998,Whole Year ,3.347596773,3.283118661,0.713349434,Sprinkler Irrigation,8106.842771,8789.921347
hanumangarh,Onion,1999,Whole Year ,3.890018162,4.132244002,0.875754092,Sprinkler Irrigation,12647.39407,12983.91524
hanumangarh,Onion,2000,Whole Year ,2.929843371,3.442693252,0.875754092,Tube Well,9035.954475,9627.257974
hanumangarh,Onion,2001,Whole Year ,3.971932092,4.189513415,0.875754092,Tube Well,10766.86566,11458.54237
hanumangarh,Onion,2002,Whole Year ,4.04719186,2.045865962,0.139417799,Tube Well,12835.02601,13622.75801
hanumangarh,Onion,2003,Whole Year ,4.265133086,2.914892836,0.308307117,Sprinkler Irrigation,8106.842771,8789.921347
hanumangarh,Onion,2004,Whole Year ,4.13010449,1.245493772,0.038572545,Sprinkler Irrigation,12647.39407,12983.91524
hanumangarh,Onion,2005,Whole Year ,3.250818578,4.819289517,0,Tube Well,9035.954475,9627.257974
hanumangarh,Onion,2006,Whole Year ,3.565345167,2.527542596,0.356734167,Tube Well,10766.86566,11458.54237
hanumangarh,Onion,2007,Whole Year ,3.284201094,2.327406109,0.361255902,Tube Well,12835.02601,13622.75801
hanumangarh,Onion,2008,Whole Year ,1.372072036,3.13137331,1.068567435,Sprinkler Irrigation,8106.842771,8789.921347
hanumangarh,Onion,2010,Whole Year ,3.890018162,3.13137331,0.491326723,Sprinkler Irrigation,12647.39407,12983.91524
hanumangarh,Onion,2011,Whole Year ,3.180261969,4.482629443,1.062530223,Tube Well,9035.954475,9627.257974
hanumangarh,Onion,2012,Whole Year ,3.10396744,4.433003182,1.063003273,Tube Well,10766.86566,11458.54237
hanumangarh,Onion,2013,Whole Year ,2.97648622,4.3437707,1.063003273,Tube Well,12835.02601,13622.75801
hanumangarh,Onion,2014,Whole Year ,3.987481044,5.033368327,1.063003273,Sprinkler Irrigation,8106.842771,8789.921347
hanumangarh,Onion,2015,Whole Year ,5.427382666,5.970496451,1.063003273,Sprinkler Irrigation,12647.39407,12983.91524
hanumangarh,Onion,2016,Whole Year ,4.287694861,5.147539887,1.05013548,Tube Well,9035.954475,9627.257974
hanumangarh,Onion,2017,Whole Year ,4.032621134,5.063384015,1.063003273,Tube Well,10766.86566,11458.54237
hanumangarh,Onion,2018,Whole Year ,3.589313203,4.945042514,1.085861161,Tube Well,12835.02601,13622.75801
hanumangarh,Onion,2019,Whole Year ,3.540745115,4.91243955,1.085861161,Sprinkler Irrigation,8106.842771,8789.921347
jaipur,Onion,1997,Kharif     ,7.230178987,6.689566464,0.976949084,Sprinkler Irrigation,9916.312266,9189.075187
jaipur,Onion,1998,Whole Year ,7.321267469,6.643952972,0.948610128,Tube Well,10512.70914,10598.17729
jaipur,Onion,1999,Whole Year ,7.479521288,6.831811936,0.972952901,Tube Well,10687.56985,10626.03464
jaipur,Onion,2000,Whole Year ,7.501301568,6.89042807,0.98463379,Canal Irrigation,12028.43812,11254.36081
jaipur,Onion,2001,Whole Year ,7.487158659,6.892195031,0.987418822,Canal Irrigation,8018.848007,7953.113687
jaipur,Onion,2002,Whole Year ,7.587056306,6.727692244,0.922866268,Sprinkler Irrigation,14185.39852,13640.5555
jaipur,Onion,2003,Whole Year ,7.73895389,6.760567668,0.901924312,Sprinkler Irrigation,9916.312266,9189.075187
jaipur,Onion,2004,Whole Year ,7.639172404,6.809353926,0.937877279,Tube Well,10512.70914,10598.17729
jaipur,Onion,2005,Whole Year ,7.262694952,6.53680221,0.927650966,Tube Well,10687.56985,10626.03464
jaipur,Onion,2006,Whole Year ,7.06583267,6.430304755,0.933519092,Canal Irrigation,12028.43812,11254.36081
jaipur,Onion,2007,Whole Year ,7.135671962,6.440260217,0.922866268,Canal Irrigation,8018.848007,7953.113687
jaipur,Onion,2008,Whole Year ,7.368952856,6.574448435,0.918238176,Sprinkler Irrigation,14185.39852,13640.5555
jaipur,Onion,2009,Whole Year ,6.723082505,6.032224301,0.875754092,Sprinkler Irrigation,9916.312266,9189.075187
jaipur,Onion,2010,Whole Year ,7.416586184,6.421635823,0.854418593,Tube Well,10512.70914,10598.17729
jaipur,Onion,2011,Whole Year ,7.514605655,6.247971446,0.758862968,Tube Well,10687.56985,10626.03464
jaipur,Onion,2012,Whole Year ,7.389735387,6.167379225,0.758862968,Canal Irrigation,12028.43812,11254.36081
jaipur,Onion,2013,Whole Year ,7.68860391,6.398557126,0.774842243,Canal Irrigation,8018.848007,7953.113687
jaipur,Onion,2014,Whole Year ,7.696867782,6.362241927,0.757817806,Sprinkler Irrigation,14185.39852,13640.5555
jaipur,Onion,2015,Whole Year ,7.895278679,6.716709405,0.850230819,Sprinkler Irrigation,9916.312266,9189.075187
jaipur,Onion,2016,Whole Year ,7.791263178,6.41826526,0.754647666,Tube Well,10512.70914,10598.17729
jaipur,Onion,2017,Whole Year ,7.781592502,6.286252571,0.698465624,Tube Well,10687.56985,10626.03464
jaipur,Onion,2018,Whole Year ,7.832326697,6.255428585,0.668529204,Canal Irrigation,12028.43812,11254.36081
jaipur,Onion,2019,Whole Year ,7.871743642,6.531866898,0.781420981,Canal Irrigation,8018.848007,7953.113687
jodhpur,Onion,1997,Kharif     ,7.486207624,6.650613478,0.918600774,Tube Well,10952.76011,11134.34191
jodhpur,Onion,1998,Whole Year ,7.653957729,6.726533524,0.908400167,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,1999,Whole Year ,7.959156862,7.176415917,0.984444893,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2000,Whole Year ,8.022264914,7.215909304,0.984444893,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2001,Whole Year ,8.069479114,7.37029019,1.014639194,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2002,Whole Year ,8.193614721,7.441769087,1.013463825,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2003,Whole Year ,8.343578017,7.64887026,1.037685423,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2004,Whole Year ,8.589722239,7.796184091,1.036943811,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2005,Whole Year ,8.910393276,8.005570873,1.039591172,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2006,Whole Year ,8.825382528,7.993742746,1.047378074,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2007,Whole Year ,8.78862322,7.941374607,1.041612914,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2008,Whole Year ,8.798641436,7.760292469,1.000420554,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2009,Whole Year ,8.998027954,7.885615293,1.001042459,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2010,Whole Year ,9.078899865,7.993116746,1.014897845,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2011,Whole Year ,8.87800574,7.855691696,1.011597402,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2012,Whole Year ,8.783392577,7.82723045,1.018302207,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2013,Whole Year ,8.944950112,7.989923071,1.032101385,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2014,Whole Year ,9.050489496,8.46778475,1.098499606,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2015,Whole Year ,9.345774889,8.6408571,1.098091502,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2016,Whole Year ,9.15252666,8.544508452,1.100350393,Drip Irrigation,12209.80808,11621.62472
jodhpur,Onion,2017,Whole Year ,9.214788751,8.547408418,1.096247743,Drip Irrigation,10307.85325,11285.49042
jodhpur,Onion,2018,Whole Year ,9.074171244,5.756036423,0.146954167,Tube Well,10952.76011,11134.34191
jodhpur,Onion,2019,Whole Year ,9.094360091,8.508206389,1.100181857,Drip Irrigation,12209.80808,11621.62472
kota,Onion,1998,Whole Year ,3.800169619,4.456543694,0.980380942,Sprinkler Irrigation,12314.61938,13098.73603
kota,Onion,1999,Whole Year ,4.372795863,4.465362756,0.875245682,Tube Well,6491.731744,5908.208036
kota,Onion,2000,Whole Year ,3.540745115,4.141176598,0.947779538,Drip Irrigation,9389.109535,10225.14769
kota,Onion,2001,Whole Year ,4.061536835,4.680190759,0.990469355,Sprinkler Irrigation,14543.52444,14584.89972
kota,Onion,2002,Whole Year ,3.589313203,4.919931558,1.082949736,Canal Irrigation,10318.04235,10793.46084
kota,Onion,2003,Whole Year ,3.741771555,4.727547413,1.041266082,Canal Irrigation,12395.02992,13247.50401
kota,Onion,2004,Whole Year ,3.515479076,4.631495632,1.05050814,Drip Irrigation,9516.809647,9391.520685
kota,Onion,2005,Whole Year ,2.97648622,3.999088872,1.005702549,Tube Well,5882.973021,5215.184008
kota,Onion,2006,Whole Year ,3.890018162,4.877959812,1.049382749,Sprinkler Irrigation,12314.61938,13098.73603
kota,Onion,2007,Whole Year ,4.04719186,4.662701459,0.988688217,Tube Well,6491.731744,5908.208036
kota,Onion,2008,Whole Year ,3.142889225,4.494433151,1.067664771,Drip Irrigation,9389.109535,10225.14769
kota,Onion,2009,Whole Year ,4.04719186,4.877959812,1.031697784,Sprinkler Irrigation,14543.52444,14584.89972
kota,Onion,2010,Whole Year ,3.565345167,4.438516216,1.010782934,Canal Irrigation,10318.04235,10793.46084
kota,Onion,2011,Whole Year ,4.783757042,5.442018029,1.044975607,Canal Irrigation,12395.02992,13247.50401
kota,Onion,2012,Whole Year ,2.829004129,4.194961381,1.05675534,Drip Irrigation,9516.809647,9391.520685
kota,Onion,2013,Whole Year ,3.837158289,4.747706152,1.033691137,Tube Well,5882.973021,5215.184008
kota,Onion,2014,Whole Year ,3.48951027,4.553302634,1.040829743,Sprinkler Irrigation,12314.61938,13098.73603
kota,Onion,2015,Whole Year ,4.636081702,5.027179141,0.981365694,Tube Well,6491.731744,5908.208036
kota,Onion,2016,Whole Year ,4.143228495,4.736589918,0.99064542,Drip Irrigation,9389.109535,10225.14769
kota,Onion,2017,Whole Year ,3.063363699,3.863066774,0.962742939,Sprinkler Irrigation,14543.52444,14584.89972
kota,Onion,2018,Whole Year ,3.940029248,4.304121334,0.916776501,Canal Irrigation,10318.04235,10793.46084
kota,Onion,2019,Whole Year ,4.276482945,4.91243955,1.008847409,Canal Irrigation,12395.02992,13247.50401
nagaur,Onion,1997,Kharif     ,7.092551148,6.279118672,0.878765449,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,1998,Whole Year ,7.275291089,6.330275107,0.854418593,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,1999,Whole Year ,7.515526342,6.415306876,0.828059257,Drip Irrigation,14985.48344,14275.36599
nagaur,Onion,2000,Whole Year ,7.627646982,6.348686058,0.770973976,Drip Irrigation,10136.33045,10566.05719
nagaur,Onion,2001,Whole Year ,7.839973649,6.545566395,0.79645844,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,2002,Whole Year ,7.818347196,6.595727828,0.822351343,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,2003,Whole Year ,8.134221707,6.826188405,0.83356929,Drip Irrigation,14985.48344,14275.36599
nagaur,Onion,2004,Whole Year ,8.486158675,7.419304249,0.961051982,Drip Irrigation,10136.33045,10566.05719
nagaur,Onion,2005,Whole Year ,8.477393934,7.688238462,1.029012056,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,2006,Whole Year ,8.427793201,7.601010457,1.0166831,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,2007,Whole Year ,8.419494184,7.610726678,1.020005751,Drip Irrigation,14985.48344,14275.36599
nagaur,Onion,2008,Whole Year ,8.356024199,7.403397162,0.978983707,Drip Irrigation,10136.33045,10566.05719
nagaur,Onion,2009,Whole Year ,8.345704216,7.401009141,0.980182673,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,2010,Whole Year ,8.404527849,7.464962306,0.98723593,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,2011,Whole Year ,8.509884507,7.531896699,0.987783436,Drip Irrigation,14985.48344,14275.36599
nagaur,Onion,2012,Whole Year ,8.389409189,7.457159697,0.987783436,Drip Irrigation,10136.33045,10566.05719
nagaur,Onion,2013,Whole Year ,8.422844965,7.781707034,1.053544564,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,2014,Whole Year ,8.539781142,8.078881407,1.088309907,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,2015,Whole Year ,9.004566458,8.210047405,1.066251083,Drip Irrigation,14985.48344,14275.36599
nagaur,Onion,2016,Whole Year ,8.522275756,8.044517807,1.085143462,Drip Irrigation,10136.33045,10566.05719
nagaur,Onion,2017,Whole Year ,8.462584762,8.001228115,1.084154046,Sprinkler Irrigation,12363.4764,13285.95385
nagaur,Onion,2018,Whole Year ,8.220895342,7.889427715,1.088775344,Sprinkler Irrigation,7674.505236,6978.803847
nagaur,Onion,2019,Whole Year ,8.241371368,7.817427575,1.077192856,Drip Irrigation,14985.48344,14275.36599
udaipur,Onion,1998,Whole Year ,3.872730417,3.976438144,0.828758612,Tube Well,14784.88057,14866.04889
udaipur,Onion,1999,Whole Year ,3.800169619,3.936779701,0.832890996,Drip Irrigation,7703.977881,7705.279527
udaipur,Onion,2000,Whole Year ,3.020927259,2.853151163,0.639640913,Drip Irrigation,13264.42618,13140.39368
udaipur,Onion,2001,Whole Year ,3.612680665,3.493719902,0.719785568,Tube Well,10453.94558,10588.4489
udaipur,Onion,2002,Whole Year ,2.58783397,3.159211232,0.867924373,Drip Irrigation,9815.154579,9729.046112
udaipur,Onion,2003,Whole Year ,3.406970361,3.271726017,0.691347918,Tube Well,15110.09188,15990.66185
udaipur,Onion,2004,Whole Year ,3.9236566,3.367765479,0.576455078,Tube Well,14784.88057,14866.04889
udaipur,Onion,2005,Whole Year ,3.761647827,3.211600274,0.562285574,Drip Irrigation,7703.977881,7705.279527
udaipur,Onion,2006,Whole Year ,2.161639589,2.22787076,0.658728453,Drip Irrigation,13264.42618,13140.39368
udaipur,Onion,2007,Whole Year ,3.316435203,2.971434617,0.598551836,Tube Well,10453.94558,10588.4489
udaipur,Onion,2008,Whole Year ,2.829004129,3.460151384,0.902752559,Drip Irrigation,9815.154579,9729.046112
udaipur,Onion,2009,Whole Year ,1.372072036,3.056194107,1.058900565,Tube Well,15110.09188,15990.66185
udaipur,Onion,2010,Whole Year ,2.716087849,2.934274605,0.759902435,Tube Well,14784.88057,14866.04889
udaipur,Onion,2011,Whole Year ,4.218284048,3.87671389,0.699861873,Drip Irrigation,7703.977881,7705.279527
udaipur,Onion,2013,Whole Year ,3.180261969,3.33729074,0.779565523,Drip Irrigation,13264.42618,13140.39368
udaipur,Onion,2014,Whole Year ,3.48951027,3.632981418,0.804734073,Tube Well,10453.94558,10588.4489
udaipur,Onion,2015,Whole Year ,4.218284048,3.347607589,0.481961697,Drip Irrigation,9815.154579,9729.046112
udaipur,Onion,2016,Whole Year ,4.13010449,3.185925006,0.4415222,Tube Well,15110.09188,15990.66185
udaipur,Onion,2017,Whole Year ,4.00277342,3.987865285,0.800646152,Tube Well,14784.88057,14866.04889
udaipur,Onion,2018,Whole Year ,3.589313203,3.145438549,0.587729823,Drip Irrigation,7703.977881,7705.279527
udaipur,Onion,2019,Whole Year ,3.657728431,3.646032257,0.765016,Drip Irrigation,13264.42618,13140.39368
ajmer,Wheat,1997,Rabi       ,10.38369835,7.928768536,0.68843544,Tube Well,8806.521619,8075.985966
ajmer,Wheat,1998,Rabi       ,10.33435426,7.888892166,0.683994268,Canal Irrigation,7206.720663,7201.975878
ajmer,Wheat,1999,Rabi       ,9.811043543,7.251024214,0.528920981,Drip Irrigation,9840.984479,9731.900643
ajmer,Wheat,2000,Rabi       ,9.67037197,7.259853979,0.578747641,Drip Irrigation,12154.89706,12140.99751
ajmer,Wheat,2001,Rabi       ,9.834768861,7.583099843,0.68843544,Sprinkler Irrigation,10457.68019,9747.988571
ajmer,Wheat,2002,Rabi       ,8.708379929,6.931083235,0.719785568,Canal Irrigation,10071.42556,10243.77095
ajmer,Wheat,2003,Rabi       ,9.273518481,7.265020297,0.708055701,Tube Well,8806.521619,8075.985966
ajmer,Wheat,2004,Rabi       ,9.415129176,7.384421176,0.721049408,Canal Irrigation,7206.720663,7201.975878
ajmer,Wheat,2005,Rabi       ,9.347934381,7.100348412,0.60276009,Drip Irrigation,9840.984479,9731.900643
ajmer,Wheat,2006,Rabi       ,9.556431968,7.639001935,0.797304145,Drip Irrigation,12154.89706,12140.99751
ajmer,Wheat,2007,Rabi       ,9.285957207,7.382758496,0.758862968,Sprinkler Irrigation,10457.68019,9747.988571
ajmer,Wheat,2008,Rabi       ,9.046642767,7.199843966,0.744813561,Canal Irrigation,10071.42556,10243.77095
ajmer,Wheat,2009,Rabi       ,8.490856779,6.895557135,0.76702319,Tube Well,8806.521619,8075.985966
ajmer,Wheat,2010,Rabi       ,10.20648271,8.121106405,0.830148135,Canal Irrigation,7206.720663,7201.975878
ajmer,Wheat,2011,Rabi       ,9.931639112,7.93688225,0.82451569,Drip Irrigation,9840.984479,9731.900643
ajmer,Wheat,2012,Rabi       ,10.22866062,8.148485916,0.836253371,Drip Irrigation,12154.89706,12140.99751
ajmer,Wheat,2013,Rabi       ,10.08888782,8.082116822,0.844667504,Sprinkler Irrigation,10457.68019,9747.988571
ajmer,Wheat,2014,Rabi       ,10.18132601,7.880537865,0.727255608,Canal Irrigation,10071.42556,10243.77095
ajmer,Wheat,2015,Rabi       ,9.849892425,7.815383396,0.793896341,Tube Well,8806.521619,8075.985966
ajmer,Wheat,2016,Rabi       ,10.08074653,8.059623644,0.837578221,Canal Irrigation,7206.720663,7201.975878
ajmer,Wheat,2017,Rabi       ,9.809267042,7.864322899,0.82594256,Drip Irrigation,9840.984479,9731.900643
ajmer,Wheat,2018,Rabi       ,9.682935999,7.833334925,0.84592172,Drip Irrigation,12154.89706,12140.99751
ajmer,Wheat,2019,Rabi       ,10.35575659,8.267310509,0.852638349,Sprinkler Irrigation,10457.68019,9747.988571
alwar,Wheat,1997,Rabi       ,10.99149804,8.661726187,0.853827568,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,1998,Rabi       ,11.06084496,8.698563152,0.851439473,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,1999,Rabi       ,11.13449095,8.70941089,0.836917213,Drip Irrigation,15865.55837,16057.08402
alwar,Wheat,2000,Rabi       ,11.172629,8.768089751,0.852040126,Sprinkler Irrigation,13237.01182,13184.33848
alwar,Wheat,2001,Rabi       ,11.04446329,8.607909838,0.816434388,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,2002,Rabi       ,11.079086,8.646803485,0.82451569,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,2003,Rabi       ,11.1091225,8.711913243,0.844667504,Drip Irrigation,15865.55837,16057.08402
alwar,Wheat,2004,Rabi       ,10.96026529,8.590052151,0.831525542,Sprinkler Irrigation,13237.01182,13184.33848
alwar,Wheat,2005,Rabi       ,10.97112655,8.570457563,0.820157608,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,2006,Rabi       ,11.0747312,8.706492336,0.851439473,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,2007,Rabi       ,11.12377175,8.727656365,0.847165586,Drip Irrigation,15865.55837,16057.08402
alwar,Wheat,2008,Rabi       ,11.02544411,8.741999626,0.877769042,Sprinkler Irrigation,13237.01182,13184.33848
alwar,Wheat,2009,Rabi       ,11.12967681,8.767218411,0.862450598,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,2010,Rabi       ,11.13481777,8.829075725,0.886012345,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,2011,Rabi       ,11.0959718,8.770392808,0.872155135,Drip Irrigation,15865.55837,16057.08402
alwar,Wheat,2012,Rabi       ,11.18069861,8.842230385,0.880246459,Sprinkler Irrigation,13237.01182,13184.33848
alwar,Wheat,2013,Rabi       ,11.19376347,8.834838575,0.873709064,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,2014,Rabi       ,11.23609886,8.791416304,0.845295914,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,2015,Rabi       ,11.21276981,8.803699138,0.85675914,Drip Irrigation,15865.55837,16057.08402
alwar,Wheat,2016,Rabi       ,11.22313231,8.901776046,0.893328211,Sprinkler Irrigation,13237.01182,13184.33848
alwar,Wheat,2017,Rabi       ,11.17605857,8.864680393,0.889721507,Sprinkler Irrigation,5660.778337,5807.75136
alwar,Wheat,2018,Rabi       ,11.1280268,8.86956188,0.902752559,Drip Irrigation,17436.65886,17866.0239
alwar,Wheat,2019,Rabi       ,11.08161722,8.817263546,0.893772062,Drip Irrigation,15865.55837,16057.08402
bhilwara,Wheat,1997,Rabi       ,10.70500278,8.337355208,0.789540977,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,1998,Rabi       ,10.47429952,8.091179789,0.740279646,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,1999,Rabi       ,10.19741736,7.944015034,0.753579238,Tube Well,11803.36192,10969.82763
bhilwara,Wheat,2000,Rabi       ,9.998979319,7.706942081,0.698465624,Drip Irrigation,6487.90918,6880.542595
bhilwara,Wheat,2001,Rabi       ,10.46859222,8.082763653,0.73797335,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,2002,Rabi       ,9.379225761,7.365946475,0.723554279,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,2003,Rabi       ,9.928907637,7.590711172,0.66368001,Tube Well,11803.36192,10969.82763
